# gam   Re(zetaprime(rho))   Im(zetaprime(rho))
397.918736209614243386981179711 3.94528689624175588482762479048 3.62073591695136212630378135923
399.985119876194899505917299868 6.09014487154764011692563538581 -2.60809795411434100210656854493
401.839228600533216539911304378 1.33950880225701055515176675446 -2.73755612563497553848907745390
402.861917763886114176315443096 2.17359503615249200657311815275 -0.220406185989044280341995100131
404.236441800208004740227799564 2.08105123015006041089994854491 0.378393032667866445389461788279
405.134387459909927257486268025 0.377172382330808522546810245336 3.14341880381079149016072571117
407.581460386896182076309001181 5.23068574148895650135698203303 -2.91475987673517174690632163209
408.947245502351112519634039764 4.43764445863462357087791264041 -0.979364471383695053062196932364
410.513869193366638646769105285 3.72409493829222671743311721962 -1.35096977828464083841733464430
411.972267804278750664640298507 3.09850710522521671435540631960 -0.809072898281371606328165961102
413.262736070185046886257059318 3.14061257770928088101723385471 0.591322855659075659074914404765
415.018809755155115646319211463 1.52136576333063718386710276867 -0.555013663992316771268153227863
415.455214996294598857128782487 -0.578143424383066884754766956862 1.82679964221112554691669760662
418.387705789534779226045723100 2.49914930074864692110378794293 -5.32558912949184455359954679060
419.861364818152323687852309138 0.975200805798732527914679097189 -1.84847843785274974668269826590
420.643827625041786267974652985 1.72496916984837426025364244532 0.753662829102919394491020628317
422.076710058826759629840665449 2.92262866135883755489894373842 1.75365195585787085618031359990
423.716579627481818610562874732 4.23699607142871236571598466024 0.995285460448507098813558985038
425.069882494461347614374692649 4.76386725923362185393748522175 2.73854838051110601948690687719
427.208825084074580528142933886 2.69955501091971934615799110454 -3.05151113666475779268457533983
428.127914076616682110305068486 3.55473577573011223629563365191 1.32009743274388595682167793802
430.328745430938636669926981542 1.08213048134604109383518367428 -2.42521167349994215900979815381
431.301306930703592019505121928 1.56748288028753001820810282847 -0.102679245846726319970944272900
432.138641734588568306253249109 0.593344404990487750726055401610 2.18173921225043272186567116458
433.889218480927225302946611051 4.95476387257415888237951148395 4.54098669081530990355410538874
436.161006432646984071801518262 3.45783697675322198767349841666 -4.63590514139401049402078756297
437.581698167668581154013167233 1.98069754919870222621405841383 -2.04537278584618099195258441451
438.621738656272196290915010137 2.42613958724465114329009693774 0.324265674049133923355658743259
439.918442214370656410221790027 3.04154033520534155742094925018 1.74452713604076013700498572414
441.683199201189023874204436499 3.93994879271599094274198955190 -0.349163155029636565632450871813
442.904546302609449469723102413 3.61406031459208594836799352022 1.76964465164541649856843267738
444.319336277559155920305743540 5.27249601651395829441717000402 3.49596033353431210690810045179
446.860622696429522528860875181 -0.272634285002796424592220383766 -2.31987685840053893635013213824
447.441704194493290065526925304 1.84211733533571103124704133953 0.401597301462226517113708986915
449.148545685023304753023503135 2.32016300018930483322270320528 -0.681750589504088068772638568873
450.126945780313524030045762529 1.80576195769822164829255896562 1.73925160925642447290712281250
451.403308445388795462113224631 1.99348555951639944851891653381 4.85578814100578300039440281603
453.986737806677916038366810294 1.65676781642752097099882578738 -4.29029005973502196502151754476
454.974683768616788875309438951 3.09841077548707686952010903589 -0.549470365118838299857381893821
456.328426689246051224499830063 3.68090342682666208794189192630 0.244999855807549771210515396624
457.903893064102971574699329172 3.72959872076908987587685792843 -0.636391156728408594145820024967
459.513415281106011754009943802 1.65337656701109316195212661056 -0.861333224856856444078461764616
460.087944422175841255330255428 0.302101981393626253294425981600 2.10300771966525564392951991678
462.065367274882530963830921146 7.01098995498244041839615763357 2.34298131182955333991631631088
464.057286910548284576246084784 4.02081822970498790183152144627 -4.29620681523380724298551244184
465.671539211371094552966645744 0.926703103295109569910432178151 -2.07443775721552739109794689418
466.570286930826255167392125952 1.53352203813173490042145150778 0.0854509409650702056410349526423
467.439046210261638856645001384 0.602072191819908577880182115459 2.40758618165404202616527205373
469.536004559112032191819068829 5.19880093859217025345818000521 -0.277432086128160137897902977722
470.773655478101647690118879454 5.10022159154580728245213708956 2.26498328727295937428042326189
472.799174661908816658297992682 3.03890828784703841711726634005 -3.21937956332106758800377103492
473.835232345139687073805468023 3.76713099346812303052506168278 0.334273755413015752846504241570
